Arquivo,Classe,Liver,Kidney,Altura,Comprimento,Hi,Hu,Homogeneidade,Entropia
ROI_43_5,esteatose,"(279, 150)","(264, 213)",28,28,1.7225809374929202,"[0.0008402008192089745, 1.4824748436687245e-11, 3.890396166653267e-14, 1.5545312953321125e-13, -7.056583939608984e-27, -2.4818722439889807e-19, -9.815926241853422e-27]","[0.5186312859716931, 0.02006705955892548, 0.27886172311179885, 0.020066902154725064]","[6.822596414447586, 7.891209901346433, 6.3956583553233495, 7.8992026976275875]"
ROI_43_6,esteatose,"(280, 137)","(267, 219)",28,28,1.8830355408817248,"[0.0008411397020747341, 1.546179562854415e-11, 9.778437269089048e-15, 7.35984839287471e-15, 2.910403998205779e-29, 7.806816996207897e-21, 5.523822993845686e-29]","[0.5186618693584389, 0.0119177497031836, 0.26702901649452154, 0.011918155858914618]","[6.880220372446927, 7.908250970444074, 6.379785339450335, 7.905552625731131]"
ROI_43_7,esteatose,"(290, 150)","(267, 209)",28,28,1.6885581772334295,"[0.0008846569083270486, 5.707194465947643e-12, 1.2767810163893573e-13, 1.024838925504676e-13, 5.2458782173128405e-27, 6.832996737717164e-20, 1.0483859123277986e-26]","[0.5186087970205177, 0.008486614664788228, 0.26214338177873403, 0.008486276911401944]","[6.949133496961077, 7.936204278433264, 6.36885324618778, 7.9322663286345305]"
ROI_43_8,esteatose,"(291, 158)","(272, 216)",28,28,1.6359457811547302,"[0.0009533567704378801, 7.423601623282293e-10, 3.179771918600902e-14, 2.1465060433872332e-14, 5.57633096429352e-28, 5.832428127177484e-19, -5.937013042994656e-29]","[0.5185714869204883, 0.02259106489596291, 0.2826002781142022, 0.022590904051818586]","[6.8763929612945, 7.927333938030253, 6.403594863259858, 7.92931379223544]"
ROI_43_9,esteatose,"(286, 161)","(253, 208)",28,28,1.4322901494028049,"[0.001029382179742706, 2.5664971731119283e-11, 1.187153619829641e-13, 3.680981257491428e-15, -7.627975630305793e-29, 1.6940080396702224e-20, 1.0121032326508003e-29]","[0.5185530123552785, 0.02850164763368464, 0.2911761578318806, 0.028501521016906]","[7.023394115647161, 8.01533802296636, 6.427404387069385, 8.007906897969903]"
ROI_44_0,esteatose,"(283, 176)","(231, 210)",28,28,1.3762003841229193,"[0.001087885049411584, 3.669930057434391e-12, 4.605051099974318e-13, 1.539049341883391e-13, 3.5170758758517954e-26, 1.2155581172566602e-19, 2.101882841290803e-26]","[0.5185467883898687, 0.03162968501501752, 0.29570924817678956, 0.031629683862036614]","[6.929478069332947, 7.9338935173050285, 6.360916738251272, 7.932459523398831]"
ROI_44_1,esteatose,"(281, 176)","(249, 211)",28,28,1.3109734855815753,"[0.0011199710368482987, 2.728648156718347e-11, 5.723386611212054e-13, 1.6558737876392438e-13, 2.7253810245988795e-26, -2.397940543317565e-19, 4.3079019986685026e-26]","[0.5185439426996861, 0.023612582395945915, 0.2841172401114026, 0.02361261242954284]","[6.936386931751408, 8.004738505685118, 6.451213910878904, 8.007676378730489]"
ROI_44_2,esteatose,"(282, 175)","(238, 214)",28,28,1.3270376175548588,"[0.001123746707367115, 3.2709612639824764e-10, 3.1446377182586713e-13, 3.2555643294681617e-13, 8.374954795922792e-26, 2.205216469595099e-18, -6.19395352115312e-26]","[0.5185451757568674, 0.03312044290219228, 0.2978679520121436, 0.033120472108697396]","[7.01316257234469, 8.008319042725923, 6.419467879132875, 8.007248097525475]"
ROI_44_3,esteatose,"(278, 159)","(236, 197)",28,28,1.2899552960496308,"[0.0010730875007132867, 4.65728549484304e-11, 3.169762002612913e-13, 7.734788959290965e-14, 8.546823466566186e-28, -3.1449965109519743e-19, -1.2080973046512482e-26]","[0.5185462554911447, 0.02642576433048648, 0.2881826171993281, 0.026425793838938255]","[6.788560811087078, 7.875466375861475, 6.379785339450333, 7.871665415733672]"
ROI_44_4,esteatose,"(279, 172)","(234, 206)",28,28,1.3077172256097562,"[0.001083441676685426, 4.854684152199774e-10, 1.1385127168796117e-13, 2.4279131318916375e-13, 3.910285968259657e-26, -3.681902009104664e-18, 1.0020100100909202e-26]","[0.518546157995843, 0.029461986102402433, 0.29257448937620856, 0.029461982849998427]","[7.032966985814422, 8.041187297170644, 6.435340895005889, 8.042121252700156]"
ROI_44_5,esteatose,"(295, 135)","(242, 214)",28,28,1.522191613100704,"[0.0009684604778175464, 3.859255065276319e-12, 8.370234500282441e-14, 3.040671187167688e-13, -1.0553775528049221e-26, 4.2400325662518136e-19, -4.734710405097015e-26]","[0.5185614917463683, 0.022033965650310884, 0.2818082173908157, 0.02203394184039376]","[6.813610553273114, 7.866738434631158, 6.352980230314765, 7.864560691031552]"
ROI_44_6,esteatose,"(298, 142)","(244, 203)",28,28,1.347644482229656,"[0.0010382730936831421, 5.116337413578113e-12, 2.3817953943437457e-14, 1.2329360363574574e-13, -5.963240832135519e-27, 2.699743396340222e-19, 3.0132962873788176e-27]","[0.5185501009379917, 0.02743393833734332, 0.28963535418358466, 0.027433964377395426]","[6.688578441995874, 7.860445585719159, 6.419467879132872, 7.857682008506946]"
ROI_44_7,esteatose,"(286, 151)","(249, 207)",28,28,1.448431038676721,"[0.0010137128297965053, 8.163542655813583e-11, 1.6838444883421124e-13, 8.099748039119855e-14, -9.017173853703608e-27, -5.159692573185952e-19, -2.8580806596928543e-27]","[0.518554528513556, 0.02534008193412467, 0.2866010894916069, 0.025340056821692568]","[6.807829678727016, 7.921280809979796, 6.432345309679844, 7.920296835758491]"
ROI_44_8,esteatose,"(297, 163)","(249, 201)",28,28,1.3063104122752045,"[0.0010908719845390924, 7.429919811372478e-12, 7.342774664148095e-14, 4.872293575721808e-14, 2.78315269683664e-27, 1.2988470037176914e-19, 8.643204049175539e-28]","[0.5185462423773778, 0.01510571445569832, 0.2718093458090126, 0.015105731472714705]","[6.969439657737224, 7.9919060576831775, 6.4164722938068275, 7.985833824387288]"
ROI_44_9,esteatose,"(295, 169)","(263, 206)",28,28,1.335947477650064,"[0.0011025545712405448, 3.33560424173212e-11, 5.287911310668165e-13, 2.195054523272713e-13, -7.468012366255439e-26, -2.801878729086297e-19, -3.944715904854422e-27]","[0.5185458139486459, 0.02747014945088315, 0.2896942822684686, 0.02747016363932077]","[7.010839309772095, 7.997801214350878, 6.395658355323349, 7.99488907024057]"
ROI_45_0,esteatose,"(300, 151)","(0, 0)",28,28,2.7431966840008837,"[0.0006973663649295201, 1.6328890962290145e-10, 1.0733649091573922e-13, 2.7051213634197193e-15, -2.845524069804655e-29, -3.4555223542611235e-20, 3.6263595867829924e-29]","[0.7109823503894244, 0.3153259581657974, 0.4315688239879431, 0.3153259581657975]","[4.682249453892222, 5.585032748604892, 4.9134163033208464, 5.58393158615355]"
ROI_45_1,esteatose,"(287, 134)","(241, 201)",28,28,1.491393417155167,"[0.0010015153410107393, 8.996449489443532e-11, 7.073660478600144e-14, 1.1443006169925747e-13, -7.831637959816194e-27, -1.0830991575095136e-18, -6.682467903694481e-27]","[0.5185569338241911, 0.03553256145009793, 0.3013396378883948, 0.03553254494662429]","[6.680492276199499, 7.851880714850483, 6.411531371196365, 7.853067367206221]"
ROI_45_2,esteatose,"(281, 138)","(236, 194)",28,28,1.482635759646218,"[0.0009724954661321252, 7.093676673124214e-10, 8.800622607846405e-13, 1.2963950561143687e-13, 4.344016709361265e-26, -1.2807450899543345e-18, -5.514370057726467e-27]","[0.5185587920184094, 0.02056074404530655, 0.27968041092460605, 0.020560753830332977]","[7.034120962002409, 8.009215918539265, 6.4164722938068275, 8.004228988466012]"
ROI_45_3,esteatose,"(282, 138)","(235, 192)",28,28,1.5098201759979595,"[0.0009562026857898408, 4.2020044865079014e-10, 1.5736970554915709e-13, 1.3034962874295237e-13, 8.894126002381518e-27, 5.751988454590359e-19, -1.6414409467427924e-26]","[0.5185618224776329, 0.02239981611351696, 0.2823362826468571, 0.02239982437978668]","[7.013082555410876, 7.99754181947726, 6.411531371196366, 8.000842741228377]"
ROI_45_4,esteatose,"(289, 133)","(229, 195)",28,28,1.6570871231882416,"[0.0009357385745619154, 9.210906825727794e-11, 7.637104958451873e-14, 8.082416830022577e-14, 1.3711444693881372e-27, -2.743965497704533e-20, -6.2002363616116285e-27]","[0.5185689904843186, 0.01319180875848629, 0.26900760881513774, 0.013191784633739607]","[6.746902730451677, 7.85496965038922, 6.376789754124289, 7.858754360424377]"
ROI_45_5,esteatose,"(288, 133)","(243, 201)",28,28,1.5787245928408749,"[0.0009480532749431849, 3.262353603135627e-10, 1.838793922674835e-13, 1.4737459978327316e-13, -1.73288128176478e-26, -2.1757149991847538e-18, 1.6978990373873897e-26]","[0.5185642465854846, 0.02851281584854752, 0.2911750099155159, 0.028512801193195627]","[6.628367100661989, 7.796554842940878, 6.368853246187783, 7.798030894760251]"
ROI_45_6,esteatose,"(280, 137)","(229, 193)",28,28,1.5583678813004582,"[0.0009433023307994917, 2.330205400374627e-10, 2.115798075711551e-15, 4.716543532178594e-13, 7.672902244780898e-27, -7.198571935609385e-18, -1.2771956898599318e-26]","[0.5185652170627039, 0.028061043021142713, 0.29052001459826493, 0.028061043021142717]","[6.912898928119877, 7.981056431841625, 6.443277402942397, 7.98206829848303]"
ROI_45_7,esteatose,"(276, 133)","(228, 201)",28,28,1.558681776735704,"[0.0009662256074559072, 1.9383463237482776e-11, 4.956740472520555e-13, 2.62444272338547e-14, 6.724105748950275e-28, -1.0495219293035655e-19, 2.9168224220513366e-27]","[0.5185608018244477, 0.02905635139440169, 0.2919667949243438, 0.029056362518733055]","[6.760859520915244, 7.893622768375821, 6.411531371196366, 7.894192691985482]"
ROI_45_8,esteatose,"(277, 131)","(232, 199)",28,28,1.5346451792879983,"[0.000975455621904153, 3.528207071787561e-10, 2.1595192482361618e-14, 1.4204950480458701e-14, -2.487128647739848e-28, -1.4448417264504123e-19, -6.313387676138015e-30]","[0.5185621329614485, 0.015586713530567411, 0.272481431257683, 0.015586706105438481]","[6.917591606709577, 7.974458850209162, 6.419467879132873, 7.97097371467552]"
ROI_45_9,esteatose,"(279, 124)","(222, 200)",28,28,1.6222188190509526,"[0.0009047372929556313, 1.0058836897588882e-10, 1.1863251915058949e-13, 3.5972001998271804e-15, -7.172397956270816e-29, 3.590878181998564e-20, -1.9434138033830387e-29]","[0.5185789915541562, 0.022439312641037466, 0.2823681677714126, 0.02243932913802372]","[6.913487654528638, 7.951527393052069, 6.40853578587032, 7.950440424205036]"
ROI_46_0,esteatose,"(309, 246)","(225, 197)",28,28,1.1314073884698963,"[0.0012593030235889763, 1.0435717273612985e-10, 1.971959870319911e-13, 1.9754323855545787e-14, -1.0177827173163465e-27, -1.2634819450824806e-19, -6.958892293417094e-28]","[0.5185370689674429, 0.016327625918117216, 0.27358990292491303, 0.016327632301239462]","[6.725495070972569, 7.843275409796622, 6.373794168798243, 7.84231926289512]"
ROI_46_1,esteatose,"(300, 215)","(212, 176)",28,28,1.2324771195058566,"[0.0011831041819842579, 8.998977224764964e-11, 1.880102877607365e-13, 5.079001310738223e-13, 1.5633999096988618e-25, 3.436324802740367e-18, -1.3811824614690326e-26]","[0.5185411704860599, 0.028362593580512244, 0.29099187067027893, 0.028362601765585603]","[7.042740666386307, 8.024388315282113, 6.419467879132873, 8.017675211044006]"
ROI_46_2,esteatose,"(275, 154)","(220, 192)",28,28,1.2095860725147052,"[0.0012591155335914773, 1.3253945428617654e-09, 2.1368546033501633e-13, 3.328567971431223e-14, -1.6606609610271313e-27, -5.909149037576665e-19, -2.2633132862048996e-27]","[0.5185375911624027, 0.025046197721044765, 0.2862000182688682, 0.02504620061236191]","[6.933783155774774, 7.970692114644741, 6.411531371196365, 7.969156565291157]"
ROI_46_3,esteatose,"(290, 165)","(207, 177)",28,28,1.3564979805179376,"[0.0011130939968897837, 9.935555499545118e-12, 5.332366269893069e-14, 1.4313783621288154e-13, -1.1771244288846401e-26, 3.0936930342848783e-19, -4.2212044060250634e-27]","[0.5185442457241125, 0.018108234981618232, 0.27615495832049763, 0.01810821072215941]","[7.069815846748304, 8.030169430418917, 6.411531371196366, 8.032252938456233]"
ROI_46_4,esteatose,"(292, 170)","(237, 200)",28,28,1.2092148069990327,"[0.0011873239324585497, 7.202953118017341e-11, 2.922130703990535e-13, 1.08094315774009e-13, 2.541437476845753e-27, -2.336866062970873e-19, -1.9042338076394186e-26]","[0.5185399928116111, 0.027038930178781912, 0.28907883532027207, 0.027038926920942084]","[6.7648453615145785, 7.851602587282485, 6.371848831513826, 7.8447744582993755]"
ROI_46_5,esteatose,"(296, 176)","(224, 189)",28,28,1.1818421191215966,"[0.0012080700223128945, 4.585866314296838e-10, 5.059530494148935e-13, 2.429108488527839e-13, -3.9245185588023804e-26, 1.4154839412525452e-18, -7.557579736219607e-26]","[0.518538867872139, 0.023490266327190222, 0.2839474389721198, 0.023490274980597557]","[7.186693465823535, 8.079590361486874, 6.408535785870322, 8.079896011043145]"
ROI_46_6,esteatose,"(283, 184)","(213, 186)",28,28,1.2590413904636657,"[0.0011253267216196033, 3.4696874578345366e-10, 1.509770180919847e-13, 1.3533629736542984e-13, -1.2817219556145623e-26, -2.5043392523663585e-18, -1.449006238996469e-26]","[0.5185435293456017, 0.019017863438804662, 0.2774716792020076, 0.019017863438804662]","[6.8875656633948665, 7.963432472225062, 6.424408801743339, 7.96279544417745]"
ROI_46_7,esteatose,"(290, 180)","(212, 189)",28,28,1.3073206088427158,"[0.0010742590374812132, 1.6573585910944927e-11, 1.8035460750636196e-13, 1.499496238367228e-13, -2.0414737964880656e-26, 4.1293312400919156e-19, 1.3831926977522654e-26]","[0.5185470644883602, 0.01597578339024552, 0.27306632640086903, 0.015975785117595974]","[7.0653088662114305, 8.053490738491051, 6.4432774029424, 8.053500443779527]"
ROI_46_8,esteatose,"(308, 214)","(213, 192)",28,28,1.2853545547161833,"[0.001145178943497865, 3.657606298905625e-10, 1.5970931168827084e-12, 1.497129733045002e-12, 1.5903883493432722e-24, -2.833443996116172e-17, -1.6822516977701137e-24]","[0.5185413694142711, 0.038082588444388735, 0.3050504574237891, 0.038082551230334216]","[6.944574011542305, 7.9443945652654335, 6.37678975412429, 7.945178061826402]"
ROI_46_9,esteatose,"(291, 199)","(207, 193)",28,28,1.5095124474756647,"[0.0010387756961794145, 7.802793156659802e-12, 5.0280313235868333e-14, 2.676102154788081e-13, -3.0869108894073396e-26, -5.329430077926395e-19, 3.2739321971832776e-27]","[0.518552719568061, 0.036159905384456965, 0.30225288320974003, 0.03615989838133547]","[6.91242044842532, 7.970650965587908, 6.419467879132873, 7.970319587096569]"
ROI_47_0,esteatose,"(294, 169)","(212, 206)",28,28,0.9593107219472524,"[0.0012999269750639175, 3.685406905655798e-11, 1.3676385559869778e-13, 2.3314874018975775e-14, -1.2078964912313785e-27, 1.1007232753278571e-19, -5.237111486290311e-28]","[0.5185355984186618, 0.03519024681353074, 0.30087547627229916, 0.03519024739729139]","[6.547834201674138, 7.759733183817484, 6.3628620755356895, 7.760275699082512]"
ROI_47_1,esteatose,"(270, 175)","(229, 215)",28,28,1.1625222678621379,"[0.001068478283894949, 1.0402321162019859e-10, 1.5305038569755452e-13, 1.5018141543500426e-13, -1.8201008612495255e-27, 1.4028372357638104e-18, 2.269600707415834e-26]","[0.5185461861258758, 0.03904740302875522, 0.3064390870916004, 0.039047425110562556]","[6.562950255935791, 7.7553336820752286, 6.3718488315138275, 7.747686622307602]"
ROI_47_2,esteatose,"(270, 175)","(226, 211)",28,28,1.203284580879882,"[0.0010542536825205635, 7.217051447047474e-11, 8.440920955577319e-15, 1.567733376315182e-14, 1.135031225181594e-29, 1.0280842462829262e-19, 1.799871028495769e-28]","[0.5185496340499569, 0.029801129609690447, 0.29306051286254886, 0.029801140066770645]","[6.881704432355944, 7.958686657223161, 6.43534089500589, 7.96185058930335]"
ROI_47_3,esteatose,"(278, 172)","(225, 203)",28,28,1.2298634327247133,"[0.0009720810735770613, 1.7691745445596798e-11, 1.586883655963578e-14, 7.729373527089652e-14, 3.817890833479832e-28, -2.3117043027783325e-19, 2.6799460367540304e-27]","[0.5185597008872644, 0.028461451754285765, 0.2911084920661843, 0.028461401015513622]","[6.907819449495312, 7.9723743589577385, 6.4432774029424, 7.969036052158917]"
ROI_47_4,esteatose,"(264, 171)","(230, 203)",28,28,1.2259030813011451,"[0.0009824407854967883, 1.5349742963392146e-10, 2.6684289151772135e-13, 8.659284074381618e-14, 3.986991182832988e-27, 7.777002158241892e-19, 1.2544529234617442e-26]","[0.5185574530655614, 0.031950865491834915, 0.29615810286409844, 0.031950890418399505]","[6.948403824795589, 7.978785498763235, 6.400599277933813, 7.979245223736605]"
ROI_47_5,esteatose,"(263, 166)","(228, 208)",28,28,1.228810961387234,"[0.0009466822475338509, 3.972825122081445e-12, 2.263704712613765e-13, 8.553450653612509e-14, 1.1163097108398754e-27, -1.0558806524220323e-19, -1.1849588332257823e-26]","[0.5185637162074126, 0.02556949468774555, 0.2869188915903963, 0.025569424883665842]","[6.921041233632029, 7.96338801059562, 6.424408801743336, 7.969852445451758]"
ROI_47_6,esteatose,"(279, 177)","(231, 216)",28,28,1.1826919242273182,"[0.0009855359559582094, 2.1383193938306594e-12, 1.2254952417555796e-13, 1.9050036007449022e-14, 9.204357929325782e-28, 1.7153704859375846e-20, -4.845298004542403e-30]","[0.51855598598239, 0.021848776201193663, 0.28154860943020515, 0.021848784467463377]","[6.7356871435113295, 7.8582046572307815, 6.387721847386842, 7.856187142988493]"
ROI_47_7,esteatose,"(276, 166)","(242, 215)",28,28,1.1818962669309547,"[0.0009788726362774326, 1.920985605217087e-11, 1.180028475622494e-13, 1.7736895893891068e-13, 2.39610342720338e-26, -2.720221029737232e-19, 9.182738269922169e-27]","[0.5185574432155847, 0.03189677325715367, 0.2960795639551131, 0.0318967690926671]","[6.888100361783166, 7.943064981959417, 6.400599277933813, 7.942555238294257]"
ROI_47_8,esteatose,"(274, 168)","(245, 206)",28,28,1.2631846127813187,"[0.0009621281127888881, 3.686547546866334e-11, 7.135956897727992e-14, 1.8633749855109333e-13, -1.839261151782249e-26, 1.3435790171576438e-19, 1.1108759372878106e-26]","[0.5185620884717671, 0.03323994646725194, 0.298016241251359, 0.033239945045733896]","[6.884375521993546, 7.927607690926065, 6.3718488315138275, 7.930297540010691]"
ROI_47_9,esteatose,"(278, 167)","(244, 206)",28,28,1.3067881535817945,"[0.0009417345008232846, 1.0986591620929703e-11, 5.738701991882331e-14, 4.7259403718980456e-14, 2.1310501555620362e-27, 3.535255532597818e-20, 1.2312252045950621e-27]","[0.5185670891652998, 0.025241776478434164, 0.28644060549513783, 0.025241713097026018]","[6.780729435236502, 7.874907970725268, 6.373794168798242, 7.8730056086568005]"
ROI_48_0,esteatose,"(272, 145)","(212, 193)",28,28,1.6033733172699178,"[0.001110027983688818, 6.13769114273274e-11, 3.8628426621137986e-13, 7.892016308045308e-14, 9.83806805945096e-27, 6.072972015337573e-19, -9.648253518491049e-27]","[0.5185465297752956, 0.017364684510046986, 0.2750765644403646, 0.017364715573151345]","[6.89251834973963, 7.943451887661545, 6.419467879132876, 7.944235384222515]"
ROI_48_1,esteatose,"(265, 155)","(212, 197)",28,28,1.479891251102185,"[0.00112882912306797, 1.0269891764318215e-10, 1.5727892460071767e-12, 7.04400074420756e-16, -2.255882979420215e-29, 5.798236017357899e-21, -6.387719629616417e-30]","[0.5185442585975408, 0.01833861310677854, 0.2764881783746095, 0.018338662432073802]","[6.954041165330814, 8.010580837051585, 6.443277402942399, 8.008664116960926]"
ROI_48_2,esteatose,"(278, 159)","(216, 196)",28,28,1.343332010551133,"[0.0011627956066444715, 1.6933019742556273e-11, 6.919856430442996e-13, 1.3829670536295814e-13, -3.306257897500604e-26, -3.5632060499280233e-19, -2.7151598624872787e-26]","[0.5185416613585145, 0.01593322649750637, 0.273012524365972, 0.01593323177716174]","[6.987440297607277, 8.007070264129236, 6.443277402942397, 8.00995073802513]"
ROI_48_3,esteatose,"(285, 165)","(221, 200)",28,28,1.2739533831183525,"[0.0012753188497529712, 6.29023085240399e-10, 4.381912006521694e-13, 2.7390106183202e-13, 4.7635602669815137e-26, -6.661605423933865e-18, -8.20673044104972e-26]","[0.518537400971088, 0.02482747725714224, 0.2858840238212339, 0.02482746892277096]","[6.931955557651834, 7.99302876608528, 6.459150418815416, 7.992197349217261]"
ROI_48_4,esteatose,"(263, 157)","(221, 194)",28,28,1.3871293491232901,"[0.0011605570810910776, 5.70326361235795e-10, 1.49531542921603e-12, 1.603101127386232e-14, -2.4811078451315804e-27, -2.7049832197698336e-19, -6.78111071076398e-29]","[0.5185447576250363, 0.02238843053984221, 0.2823469000670693, 0.02238818787961131]","[6.805595844338526, 7.878149601256466, 6.403594863259859, 7.874676255610869]"
ROI_48_5,esteatose,"(261, 155)","(223, 194)",28,28,1.398014378637453,"[0.001111045248966344, 6.464938055296849e-11, 1.684328629958038e-13, 1.072048214378897e-12, 2.718314270912523e-25, 1.0513708835990243e-19, 3.6555761542956843e-25]","[0.5185513770287148, 0.02027187601664378, 0.27927459609997324, 0.020271778413205637]","[7.13848378474509, 8.072948110091794, 6.427404387069385, 8.06898819536713]"
ROI_48_6,esteatose,"(257, 150)","(225, 196)",28,28,1.3362427533889354,"[0.0011927447610229419, 4.672335095387383e-10, 3.7817593598065944e-13, 7.440495455992622e-13, 3.9241596767109146e-25, 9.585574162365414e-18, 4.2253015612685475e-26]","[0.5185454947497667, 0.01365687880933304, 0.2697142196241791, 0.013656894259701945]","[7.215399218398919, 8.109858646049956, 6.41647229380683, 8.108332801984847]"
ROI_48_7,esteatose,"(277, 155)","(229, 195)",28,28,1.2440309429228518,"[0.0012233432349822563, 4.849876274035801e-11, 4.2822046831054266e-13, 1.954363871583408e-14, 1.5065719381557073e-27, -1.1542520755781582e-19, -9.627082457509187e-28]","[0.5185384185743458, 0.022786031329915933, 0.2829296140233788, 0.022786019671219866]","[6.844171634382047, 7.889468708134107, 6.352980230314765, 7.88702493218607]"
ROI_48_8,esteatose,"(273, 155)","(226, 193)",28,28,1.3328214031339032,"[0.0012121467785548056, 1.0962205990005804e-10, 2.5375411783558297e-14, 4.633741112197877e-13, 1.81238289181953e-26, 4.482997711976746e-18, -4.6863832358333627e-26]","[0.5185397932459256, 0.019646317985965122, 0.27838626295151775, 0.01964633160476677]","[6.909130011742493, 7.973074648548698, 6.427404387069382, 7.973435825315761]"
ROI_48_9,esteatose,"(261, 160)","(227, 195)",28,28,1.3120430250905615,"[0.001178493094790841, 6.921825489548446e-10, 7.493832640227797e-14, 1.1445175284464248e-13, 2.72664443959873e-27, -1.829452584800472e-18, 1.02428003721413e-26]","[0.5185403702844998, 0.01943585657445039, 0.27808086857301445, 0.019435925094018848]","[7.016026081304421, 7.9864807841694345, 6.3956583553233495, 7.98233497625268]"
ROI_49_0,esteatose,"(299, 148)","(306, 200)",28,28,1.675212033046963,"[0.0010351777983218947, 3.8308966494576386e-10, 1.4813153859689496e-13, 1.5764495363392732e-13, -1.8975427915672406e-26, -2.8434867651579837e-18, -1.484183775337296e-26]","[0.5185539839787188, 0.024935455830594377, 0.2860162705780006, 0.02493549514347493]","[6.930893034493979, 7.976140337754104, 6.419467879132873, 7.972409262859285]"
ROI_49_1,esteatose,"(277, 146)","(287, 198)",28,28,1.6093657987044576,"[0.0010487778947963471, 2.8333490722246402e-11, 4.992687209290385e-13, 1.3467148690945165e-13, -3.1718386369578975e-26, -6.1397240917865565e-19, 1.4607753348705818e-26]","[0.5185509452823914, 0.032112626901556904, 0.2964017249301682, 0.0321126744626622]","[6.73425948213199, 7.85294481444295, 6.371848831513828, 7.8528557450790695]"
ROI_49_2,esteatose,"(280, 150)","(296, 205)",28,28,1.6588178502467281,"[0.001005451317003086, 1.8227956608000913e-10, 7.25033571642486e-13, 1.8804659163772745e-13, -3.792801617239401e-26, 1.8339286399180985e-18, 5.816062726331479e-26]","[0.5185588069760253, 0.026824771667857943, 0.2887417791512374, 0.026824917168914556]","[7.0230519755189205, 8.055324409382639, 6.467086926751921, 8.056195250929392]"
ROI_49_3,esteatose,"(269, 143)","(278, 204)",28,28,1.7847717189065406,"[0.0009745928824723548, 1.5107966897808723e-10, 1.7451278085507237e-13, 1.0913327946394308e-13, 3.0142094211292563e-27, 7.218242037851017e-19, 1.475614066081073e-26]","[0.5185633492179075, 0.014410250033887146, 0.2707781094412239, 0.014410199225253799]","[6.737037929098887, 7.880748488906759, 6.427404387069382, 7.883491973131723]"
ROI_49_4,esteatose,"(289, 151)","(280, 199)",28,28,1.6739838549780484,"[0.0010046558764837438, 9.624445607115256e-11, 1.854299663181936e-12, 7.894541907033236e-13, 9.468410885685247e-25, 6.309128120235073e-18, 1.2585853152663172e-25]","[0.5185575341815832, 0.014385631819538341, 0.27075129112289587, 0.014385617029614791]","[6.978984664130155, 8.018381215468253, 6.443277402942397, 8.01810723612639]"
ROI_49_5,esteatose,"(276, 151)","(285, 201)",28,28,1.6460629598227716,"[0.0009906831256760891, 1.5807578821590046e-10, 4.781387529174851e-15, 5.1042848746833445e-14, 1.0803082524428986e-28, -4.091532472122147e-19, -7.900539048023674e-28]","[0.5185598874944158, 0.009244808295174076, 0.26331201147958594, 0.009244851431005003]","[6.927839420065974, 7.9631523251577985, 6.395658355323352, 7.966072223732428]"
ROI_49_6,esteatose,"(269, 140)","(275, 201)",28,28,1.6770921386306001,"[0.001009711116456364, 5.511767851925785e-11, 8.231159619839479e-13, 2.7248823373805323e-13, 2.3688874446598993e-26, 8.621924094567709e-19, 1.2685538941407813e-25]","[0.5185551110328911, 0.02372054050996992, 0.28425672171833166, 0.023720535530215487]","[6.8216641575506145, 7.919920544201183, 6.411531371196366, 7.919986665425031]"
ROI_49_7,esteatose,"(280, 151)","(269, 205)",28,28,1.547411941580756,"[0.0011069916043252468, 1.7420973219632127e-10, 7.05627596243305e-13, 4.238148607734159e-13, 2.631641455854555e-26, 2.666049094609309e-18, 2.3026832193385206e-25]","[0.5185462198729693, 0.01936228051840486, 0.27796634980300255, 0.01936230669060944]","[6.888254805888152, 7.942366564307143, 6.3956583553233495, 7.944264664505834]"
ROI_49_8,esteatose,"(259, 152)","(269, 205)",28,28,1.6611311339062935,"[0.0010181071309504812, 1.4640815440883735e-10, 2.753798465969014e-13, 9.565150689825447e-15, 3.412065969023067e-29, 3.47754608851007e-20, 4.8972496585730985e-28]","[0.5185543691878801, 0.026965062088503876, 0.28895152233451266, 0.026965083850142978]","[6.8699234363429325, 7.971150548000354, 6.459150418815414, 7.971092922404825]"
ROI_49_9,esteatose,"(279, 143)","(261, 200)",28,28,1.6989597061380142,"[0.0009700097508007359, 7.763013467411262e-11, 4.554970078940697e-14, 3.7255392696969564e-16, -1.4329257617514067e-30, 3.0474807350163623e-21, -5.496001057827335e-31]","[0.518560200561008, 0.021869500889523826, 0.2815716744344346, 0.021869427325054713]","[6.799945179337252, 7.864648533877973, 6.3628620755356895, 7.862440522253232]"
ROI_50_0,esteatose,"(301, 155)","(270, 192)",28,28,1.352783228338325,"[0.0010686080755147854, 2.660906504063475e-10, 8.782672351587438e-13, 3.6825629169442505e-14, 6.283197186234516e-27, 5.971794798351556e-19, -2.09339429601215e-27]","[0.5185470002538517, 0.021381987038382393, 0.28088647688266677, 0.02138193891408841]","[6.902323446957719, 7.946645539131986, 6.424408801743336, 7.943003533601048]"
ROI_50_1,esteatose,"(288, 152)","(262, 206)",28,28,1.4856630824372759,"[0.0010555138439734952, 1.4875285112636327e-10, 5.988537964912842e-13, 2.0875128620388871e-13, 7.040545135681697e-26, 2.2729011720211097e-18, -2.215199774139966e-26]","[0.518551748297235, 0.02342738353850235, 0.28383813791291884, 0.023427430035275653]","[7.129006804460967, 8.090548048294094, 6.4512139108789075, 8.087693303333259]"
